blockTime,mint,delta_raw,fee_lamports
1771365258,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,271934499403,5000
1771365258,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,545831352517,5000
1771364911,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,14164522733,46690
1771362139,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,6053559327,72475
1771361141,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,37444634531,81372
1771358976,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-74393822988,5000
1771358976,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-274653844352,5000
1771358976,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-540287770353,5000
1771358900,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,288831979750,5000
1771358900,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,600685934662,5000
1771357955,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-300639766325,5000
1771357955,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-579617436610,5000
1771357926,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,298494223238,5000
1771357926,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,599456150446,5000
1771357283,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-298494223238,5000
1771357283,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-599007272906,5000
1771357255,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,255632648868,5000
1771357255,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,641868846925,5000
1771356572,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-281328694623,5000
1771356572,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-611429144093,5000
1771356507,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,15863736586,5000
1771356507,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,803329116840,5000
1771356402,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,57678934490,53230
1771353032,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-15863736580,5000
1771353032,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-301866375943,5000
1771352993,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,333616164768,105260
1771352844,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-435484665158,154520
1771352795,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,184007993609,5000
1771352795,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,86152109444,5000
1771352795,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,141537748403,5000
1771352795,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,14673579784,5000
1771351914,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,1800332455,82981
1771351690,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,58784391,82990
1771351581,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,10200312,82975
1771351558,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,7243916725,401532
1771351378,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-14430837105,146955
1771351346,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,9292792800,42901
1771351346,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,1693953283,35310
1771351242,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,725251557,82974
1771351227,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-83305766614,5000
1771351227,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-51959833525,5000
1771351190,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,137195095013,6278
1771351074,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,135143915,82991
1771350847,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,654200684,210145
1771350545,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-17026543006,65924
1771350518,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,3068879405,87815
1771350515,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,3906492592,76946
1771350501,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,10051171020,82964
1771349973,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-10039852241,62216
1771349939,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,4088331005,31270
1771349939,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,4347761319,27511
1771349377,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-52807233182,5000
1771349377,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-107568667347,5000
1771349313,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,161979660462,26405
1771349243,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-16396670510,22440
1771349201,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,283088541,82994
1771349117,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,385382141,83019
1771348688,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,4035028085,26684
1771348688,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,668715110,13032
1771348688,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,4142536577,24256
1771348396,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,-346534145197844,33801
1771348382,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-251893852110,81367
1771348366,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,122429457610,5000
1771348366,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,129464394500,5000
1771348348,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,321825328736634,5000
1771348059,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,23439168,25160
1771348059,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,6123468927,26746
1771347847,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,148640051,530000
1771347847,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,586371910,83001
1771347378,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-5788642229,56515
1771347357,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-8174324394508,38408
1771347338,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,4301674975,20287
1771347323,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,8174324394508,80000
1771347005,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-46878813454,5000
1771347005,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,-101817741953,5000
1771346971,HdvZF538TerjMWc1cmtWVKUaGkS8d77sGH5QaDCCpump,150183522661,32341
1771346934,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15161668529092,83615
1771308373,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-15161668529091,19900
1771308352,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,30323337058183,80000
1771302566,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-171699816802,38499
1771298497,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,2360870978,35533
1771268957,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-28498256286762,94903
1771267897,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1971427755,30314
1771163764,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-287292591,79994
1771163593,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-10000000000000,210362
1771163593,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,287292591,210362
1771160399,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-8000000000000,11799
1771153150,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-12000000000000,7900
1771151263,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-8000000000000,12298
1771147638,132STreShuLRNgkyF1QECv37yP9Cdp8JBAgnKBgKafed,-575614976035,80001
1771147546,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-5000000000000,5609
1771147520,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,71498256286762,80000
1771131268,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,24708816461177,70776
1771131240,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,59522852749,11540
1771131147,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,-321174671156941,144707
1771131125,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,321174671156974,24950
1771131065,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,-195585081275165,11117
1771131041,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,47974309098781,5000
1771131041,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,97325042163665,5000
1771131041,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,35978146763103,5000
1771127442,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-150000000000,127875
1771127403,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,26277524197,300941
1771127403,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,79127819964,83001
1771127403,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,150991016300,83001
1771126686,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,5241973825594,109943
1771122221,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,873994223,54065
1771122218,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,1368578,58576
1771122218,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,8495124452,69527
1771120748,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,24790025,34841
1771120746,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1423384821,39487
1771097740,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,-11615229259,23896
1771097706,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,5665534644,5000
1771097706,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,7303784,5000
1771097671,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,5942390831,5000
1771097555,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,-2068127587,93386
1771097394,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,109573448,22116
1771097394,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,230546852,15655
1771097367,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,222252423,18561
1771096340,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,51338407,21176
1771096340,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,123930979,14963
1771096327,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,283401283,18051
1771095373,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,133272901,5000
1771095330,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,776602025,5000
1771093138,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-122429457603,5000
1771093138,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-129242089666,5000
1771092929,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,71456934,5000
1771092659,NV2RYH954cTJ3ckFUpvfqaQXU4ARqqDH3562nFSpump,65752335,5000
1771092623,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-29479391921807,89139
1771092480,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,228276593887,82973
1771092239,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-29479391921806,68788
1771092202,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,6499203864,37101
1771092202,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,4011465801,41248
1771092145,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,58958783843613,80000
1771055052,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-111078323417,5000
1771055052,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-228062772402,5000
1771055052,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-125707013534,5000
1771055017,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,54456969586,211349
1771055017,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,30923866890,83001
1771055007,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,294295892985,211303
1771055007,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,167118550751,83001
1771046265,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,3288821727,18921
1771046263,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,124326621,16848
1771046263,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,20816636,16848
1771046232,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,1034499095956,40734
1771046217,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1816036281,72813
1771046217,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,3308748149,65194
1771009335,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-54456969604,5000
1771009335,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-30923801167,5000
1771009287,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,78537792214,39692
1771007535,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,4048328529,117658
1771007484,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,6840903572,59232
1771007484,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,2167514,48369
1771007474,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,677490851,67926
1771007463,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,1705665895726,41710
1771000497,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-294295892995,5000
1771000497,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-167118146630,5000
1771000460,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,36295599009,479194
1771000460,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,82570501702,83001
1771000443,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,339676633956,83475
1770990644,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-33385639830207,11827
1770990471,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,-33385639830206,63372
1770990441,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,66177070981617,80000
1770974178,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,34134923,5000
1770973855,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,-1300174360486,11774
1770973836,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,650087180243,5000
1770973753,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,650087180243,5000
1770966719,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,-1300174360486,5000
1770966576,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,1300174360486,5000
1770950273,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,1403950210247,34521
1770950239,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1392011265,99687
1770934605,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,1923620670552,27483
1770930857,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,-173846232592,54091
1770930732,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,162011016538,5000
1770930643,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,5282236679,18514
1770929741,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1641798655,40599
1770929731,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,681704709583,93598
1770929722,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,243074020,43125
1770929719,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,2524264264,101790
1770929719,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,104169168,74097
1770929654,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,6552979357,78587
1770926612,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,-444587164379,50551
1770926579,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,411332968654,5000
1770926579,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,31694025251,5000
1770919083,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,1560170475,39224
1770918322,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,-30502436935,133213
1770918276,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-4731401922,55354
1770918265,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-4086518926,38603
1770918210,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,1669485041,37002
1770918210,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,560215246,65706
1770918210,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,1514810182,61212
1770918184,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,4086518926,76282
1770918176,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,2316168841958,99128
1770918158,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,30156977294,65066
1770900875,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,103192244,530000
1770900875,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,883562790,83001
1770900847,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,153325335,5000
1770898831,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,192134323,5000
1770896376,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-36295599009,5000
1770896376,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-82560418191,5000
1770896332,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,66966705213,349944
1770896332,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,51889448406,83001
1770896291,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-3541556968,14996
1770896278,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,-11677323940710,25287
1770896263,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-9184562374,12747
1770896134,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,306628308887,80000
1770895585,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,7431217140162,17454
1770895575,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,4384192127,38432
1770895560,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,3541324821,15986
1770871757,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,-408752929492,7480
1770871721,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,27253437681,5000
1770871721,84hqMeGHxqegpvf4kGaRp38iVd145DSoEBwnmBTtpump,381499491811,5000
1770849136,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-66966705213,5000
1770849136,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-83545121417,5000
1770849057,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,-12060476716,51198
1770849030,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,26803352658,5000
1770849030,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,69068148755,5000
1770849030,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,33620877394,5000
1770849008,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,7727073083,5000
1770849008,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,2129655779,5000
1770848985,GodL6KZ9uuUoQwELggtVzQkKmU1LfqmDokPibPeDKkhF,287580369909,80000
1770848300,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1791870778,72425
1770848295,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,1922739532,27893
1770848273,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,832558384,25004
1770845281,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,1371189470,91545
1770840730,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,-1700544995,19616
1770840717,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,1700544995,55362
1770840694,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,18703359747,90817
1770840694,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,393580691,61990
1770840679,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,3008499469,62819
1770835652,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,-512422864,18025
1770835638,2qT8JVotQ2C1gKbqpuqNatkpSBWxiKHbXkCyTqH9pump,512422864,5000
1770832251,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-10009747392,33076
1770832207,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,4246106800548,101489
1770832193,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,10009747392,48097
1770774941,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,-15754216157258,38167
1770774921,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,-15517153295,46796
1770774891,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-7945113134,78988
1770774790,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,1063962719940,19128
1770774785,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,3046757984,23994
1770774770,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,7945108970,16625
1770761995,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,-92450894,80001
1770761970,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,77956901,80001
1770761970,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,-130329824647,80001
1770761943,oreoU2P8bN6jkk3jbaiVxYnG1dCXcYxwhwyK9jSybcp,130329824647,5000
1770761571,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,4816410491101,26692
1770760578,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-26277524163,5000
1770760578,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-78971624405,5000
1770760578,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,-158477363034,5000
1770760543,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,4102204756,5000
1770760543,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,85189422243,5000
1770760543,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,171424419456,5000
1770752170,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,547856615,52300
1770751098,GbqbsRyBHVPHEv7xLEsikXmdpPPiApLTJesDBbL5pump,-18944006570,10199
1770751078,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,4485642133,372966
1770751048,GbqbsRyBHVPHEv7xLEsikXmdpPPiApLTJesDBbL5pump,6022098518,5000
1770751048,GbqbsRyBHVPHEv7xLEsikXmdpPPiApLTJesDBbL5pump,8665306925,5000
1770741398,GbqbsRyBHVPHEv7xLEsikXmdpPPiApLTJesDBbL5pump,330901281,50097
1770741055,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,297044487747,86859
1770740196,GbqbsRyBHVPHEv7xLEsikXmdpPPiApLTJesDBbL5pump,39996957,5000
1770740185,EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,1847500111,131314
1770740143,8116V1BW9zaXUM6pVhWVaAduKrLcEBi3RGXedKTrBAGS,3159670209792,244016
1770740114,71mfKdePwyWXtiF1mqu2aaCdMKnKuN664z2vEM2Xpump,6673768205,27213
